ID,TIPO PRODUTO,QUANTIDADE (Kg),Nº ONU,Nº PERIGO,CLASSE,RAIO MINIMO,RAIO MAXIMO,RAIO INCENDIO,RISCO EXPLOSAO,OBSERVAÇÕES,ONU_NORM,ONU_LIMPEZA,CLASSE_NORM,CLASSE_LIMPEZA,CLASSE_DESC,PRODUTO_CANON
226,Tintas ou materias aparentadas as tintas,7000.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
227,Diclorometano,3080.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
227,Resina em solucao,250.0,1866,30 ou 33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
228,Tintas ou materias aparentadas as tintas,3120.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
229,Acido sulfurico com mais de 51% de acido,16000.0,1830,80,8.0,50,,800,True,,1830,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,acido sulfurico com mais de 51% de acido
230,Aerossois,18723.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
231,Aerossois,16723.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
232,Aerossois,16728.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
233,Composto soluvel de chumbo n.s.a.,1560.0,2291,60,6.1,50,,800,True,60 sacos,2291,ok,6.1,ok,6.1 — Matérias tóxicas,composto soluvel de chumbo n.s.a.
233,Aerossois,16723.0,1950,26,2.0,100,500.0,800,True,1764 caixas,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
234,Aerossois,16723.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
177,Etilmetilcetona,57309.0,1193,33,3.0,50,300.0,800,True,,1193,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,etilmetilcetona
178,Cloro,48000.0,1017,26,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
179,Aerossois,17300.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
180,Tintas ou materias aparentadas as tintas,24250.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
181,Tintas ou materias aparentadas as tintas,12500.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
182,Tintas ou materias aparentadas as tintas,715.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
183,Ferrocerio,6157.0,1323,40,4.1,50,50.0,800,True,,1323,ok,4.1,ok,4.1 — Sólidos inflamáveis,ferrocerio
184,Resina em solucao,2345.0,1866,33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
185,Tintas ou materias aparentadas as tintas,23952.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
186,Adesivos contendo um liquido inflamavel,12000.0,1133,30,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
187,Aerossois,17300.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
188,Tintas ou materias aparentadas as tintas,24104.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
189,Tintas ou materias aparentadas as tintas,24620.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
190,Tintas ou materias aparentadas as tintas,23480.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
191,Etanol em solucao,45007.0,1170,33,3.0,50,300.0,800,True,,1170,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,etanol em solucao
192,Tintas ou materias aparentadas as tintas,3800.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
193,Tintas ou materias aparentadas as tintas,22600.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
194,Etanol em solucao,176.0,1170,33,3.0,50,300.0,800,True,,1170,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,etanol em solucao
195,Aerossois,17000.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
196,Cloro,36000.0,1017,26,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
197,Cloro,36000.0,1017,26,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
198,Cloro,5250.0,1017,26,2.0,100,,800,False,,1017,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,cloro
199,Liquido inflamavel n.s.a.,625.0,1993,30,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
200,Tintas ou materias aparentadas as tintas,500.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
201,Tintas ou materias aparentadas as tintas,1800.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
202,Materia perigosa do ponto de vista do ambiente liquida n.s.a,7000.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
203,Tintas ou materias aparentadas as tintas,900.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
204,Aerossois,17400.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
205,Tintas ou materias aparentadas as tintas,1000.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
206,Tintas ou materias aparentadas as tintas,,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
206,Liquido organico corrosivo basico n.s.a.,,3267,80,8.0,50,,800,True,,3267,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido organico corrosivo basico n.s.a.
207,Aerossois,17313.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
208,Aerossois,10900.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
209,Amianto branco,141900.0,2590,90,9.0,50,,800,True,,2590,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,amianto branco
210,Aerossois,,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
210,Isopropanol,,1219,33,3.0,50,300.0,800,True,,1219,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,isopropanol
210,Adesivos contendo um liquido inflamavel,,1133,30,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
211,Tintas ou materias aparentadas as tintas,2000.0,1263,33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
211,Liquido inflamavel n.s.a.,100.0,1993,33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
212,Tintas ou materias aparentadas as tintas,16112.0,1263,30,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
213,Aerossois,16723.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
235,Aerossois,16723.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
236,Resina em solucao,150.0,1866,33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
236,Diclorometano,2915.0,1593,60,6.1,50,100.0,800,True,,1593,ok,6.1,ok,6.1 — Matérias tóxicas,diclorometano
236,Diisocianato de toluileno,4000.0,2078,60,6.1,50,,800,True,,2078,ok,6.1,ok,6.1 — Matérias tóxicas,diisocianato de toluileno
237,Aerossois,3585.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
238,Trioxido de cromio anidro (acido cromico solido),4865.0,1463,58,5.1,50,100.0,800,True,,1463,ok,5.1,ok,5.1 — Matérias comburentes,trioxido de cromio anidro (acido cromico solido)
239,Tintas ou materias aparentadas as tintas,,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
239,Hidrocarbonetos liquidos n.s.a.,,3295,30,3.0,50,300.0,800,True,,3295,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,hidrocarbonetos liquidos n.s.a.
240,Aerossois,17313.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
241,Acetato de etilo,200.0,1173,33,3.0,50,300.0,800,True,,1173,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acetato de etilo
241,Tintas ou materias aparentadas as tintas,2890.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
241,Sucedaneo de essencia de terebentina,600.0,1300,30,3.0,50,300.0,800,True,,1300,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,sucedaneo de essencia de terebentina
241,Xilenos,400.0,1307,30,3.0,50,300.0,800,True,,1307,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,xilenos
241,Resina em solucao,1000.0,1866,30 ou 33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
241,Liquido inflamavel toxico n.s.a.,60.0,1992,336,3.0,50,,800,True,,1992,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel toxico n.s.a.
241,Liquido inflamavel n.s.a.,20.0,1993,30 ou 33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
241,Amoniaco em solucao aquosa,60.0,2672,80,8.0,50,,800,True,,2672,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,amoniaco em solucao aquosa
241,Materia perigosa do ponto de vista do ambiente liquida n.s.a,450.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
241,Peroxido organico do tipo E liquido,300.0,3107,539,5.2,50,250.0,800,True,,3107,ok,5.2,ok,5.2 — Peróxidos orgânicos,peroxido organico do tipo e liquido
241,Liquido organico corrosivo acido n.s.a.,75.0,3265,88,8.0,50,,800,True,,3265,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido organico corrosivo acido n.s.a.
242,Aerossois,17313.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
242,Helio comprimido,11810.0,1046,20,2.0,100,100.0,800,False,,1046,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,helio comprimido
243,Tetraetilenopentamina,107.0,2320,80,8.0,50,,800,True,,2320,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,tetraetilenopentamina
243,Liquido inorganico corrosivo acido n.s.a.,3749.0,3264,80,8.0,50,,800,True,,3264,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido inorganico corrosivo acido n.s.a.
244,Liquido inflamavel n.s.a.,500.0,1993,30 ou 33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
245,Aerossois,3274.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
246,Aerossois,16723.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
247,Acetato de etilo,200.0,1173,33,3.0,50,300.0,800,True,,1173,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,acetato de etilo
247,Tintas ou materias aparentadas as tintas,2890.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
247,Sucedaneo de essencia de terebentina,600.0,1300,30,3.0,50,300.0,800,True,,1300,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,sucedaneo de essencia de terebentina
247,Xilenos,400.0,1307,30,3.0,50,300.0,800,True,,1307,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,xilenos
247,Resina em solucao,1000.0,1866,30 ou 33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
247,Liquido inflamavel toxico n.s.a.,60.0,1992,336,3.0,50,,800,True,,1992,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel toxico n.s.a.
247,Liquido inflamavel n.s.a.,20.0,1993,30 ou 33,3.0,50,300.0,800,True,,1993,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,liquido inflamavel n.s.a.
247,Amoniaco em solucao aquosa,60.0,2672,80,8.0,50,,800,True,contendo mais de 10% maximo 35%,2672,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,amoniaco em solucao aquosa
247,Materia perigosa do ponto de vista do ambiente liquida n.s.a,450.0,3082,90,9.0,50,,800,True,,3082,ok,9,recuperado major de '9.0' (provável Nº perigo na coluna),9 — Matérias e objetos perigosos diversos,materia perigosa do ponto de vista do ambiente liquida n.s.a
247,Liquido organico corrosivo acido n.s.a.,75.0,3265,88,8.0,50,,800,True,,3265,ok,8,recuperado major de '8.0' (provável Nº perigo na coluna),8 — Matérias corrosivas,liquido organico corrosivo acido n.s.a.
248,Resina em solucao,4258.0,1866,30,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
249,Resina em solucao,4258.0,1866,30 ou 33,3.0,50,300.0,800,True,,1866,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,resina em solucao
250,Aerossois,16723.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
251,Aerossois,13244.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
252,Dioxido de carbono,225.0,1013,20,2.0,100,,800,False,,1013,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,dioxido de carbono
253,Aerossois,510.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
254,Aerossois,16723.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
255,Aerossois,4601.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
255,Tintas ou materias aparentadas as tintas,23592.0,1263,30 ou 33,3.0,50,300.0,800,True,,1263,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,tintas ou materias aparentadas as tintas
256,Aerossois,10800.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
257,Aerossois,34037.0,1950,26,2.0,100,500.0,800,True,,1950,ok,2,recuperado major de '2.0' (provável Nº perigo na coluna),2 — Gases,aerossois
258,Etanol em solucao,20850.0,1170,33,3.0,50,300.0,800,True,,1170,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,etanol em solucao
259,Adesivos contendo um liquido inflamavel,319.0,1133,30 ou 33,3.0,50,300.0,800,True,,1133,ok,3,recuperado major de '3.0' (provável Nº perigo na coluna),3 — Líquidos inflamáveis,adesivos contendo um liquido inflamavel
